player_name,year,hand,rel_height,rel_side,extension,total_pitches,haa_2-Seam/Sinker,haa_4-Seam,haa_Changeup,haa_Curveball,haa_Cutter,haa_Knuckleball,haa_Slider,haa_Splitter,haa_Sweeper,hb_2-Seam/Sinker,hb_4-Seam,hb_Changeup,hb_Curveball,hb_Cutter,hb_Knuckleball,hb_Slider,hb_Splitter,hb_Sweeper,ivb_2-Seam/Sinker,ivb_4-Seam,ivb_Changeup,ivb_Curveball,ivb_Cutter,ivb_Knuckleball,ivb_Slider,ivb_Splitter,ivb_Sweeper,n_2-Seam/Sinker,n_4-Seam,n_Changeup,n_Curveball,n_Cutter,n_Knuckleball,n_Slider,n_Splitter,n_Sweeper,pct_2-Seam/Sinker,pct_4-Seam,pct_Changeup,pct_Curveball,pct_Cutter,pct_Knuckleball,pct_Slider,pct_Splitter,pct_Sweeper,vaa_2-Seam/Sinker,vaa_4-Seam,vaa_Changeup,vaa_Curveball,vaa_Cutter,vaa_Knuckleball,vaa_Slider,vaa_Splitter,vaa_Sweeper,velo_2-Seam/Sinker,velo_4-Seam,velo_Changeup,velo_Curveball,velo_Cutter,velo_Knuckleball,velo_Slider,velo_Splitter,velo_Sweeper
"Stripling, Ross",2022,R,6.976,-1.04,5.958,2080,0.754,-0.416,0.459,-1.42,,,-2.313,,,-12.042,-5.27,-10.846,7.158,,,4.459,,,14.384,18.784,10.449,-11.432,,,6.367,,,153.0,708.0,560.0,205.0,,,454.0,,,0.074,0.34,0.269,0.099,,,0.218,,,6.828,5.617,8.471,11.039,,,8.214,,,89.855,91.849,82.552,76.053,,,87.06,,
"Stroman, Marcus",2022,R,5.246,-1.065,5.772,2181,-0.105,-0.838,,,-1.996,,-2.107,0.412,,-8.985,-4.653,,,1.97,,4.908,-12.031,,3.151,13.86,,,4.873,,-4.081,1.621,,883.0,179.0,,,229.0,,111.0,261.0,,0.531,0.108,,,0.138,,0.067,0.157,,6.129,4.355,,,5.668,,8.148,7.22,,91.976,92.605,,,90.014,,86.36,87.043,
"Strzelecki, Peter",2022,R,5.065,-2.628,6.482,605,,-1.569,-0.901,,,,,,-5.065,,-11.511,-16.446,,,,,,15.65,,13.845,-0.849,,,,,,2.833,,322.0,82.0,,,,,,201.0,,0.532,0.136,,,,,,0.332,,4.141,7.46,,,,,,6.707,,93.478,83.317,,,,,,82.939
"Suarez, José",2022,L,5.261,2.349,6.109,1907,0.725,1.545,0.988,3.784,,,4.32,,,-14.988,-9.48,-12.475,10.76,,,8.852,,,10.154,15.616,5.14,-6.317,,,4.835,,,161.0,648.0,471.0,264.0,,,347.0,,,0.084,0.34,0.247,0.138,,,0.182,,,5.454,4.343,7.284,8.548,,,7.096,,,91.73,92.703,82.351,77.986,,,81.786,,
"Suarez, Ranger",2022,L,5.845,2.24,6.173,2850,0.586,2.12,0.449,3.068,3.005,,3.363,,,-16.08,-6.738,-14.689,9.694,0.352,,6.133,,,6.395,11.489,5.887,-8.712,7.303,,1.898,,,1133.0,513.0,600.0,232.0,272.0,,100.0,,,0.398,0.18,0.211,0.081,0.095,,0.035,,,6.569,5.181,7.691,10.107,6.659,,8.228,,,92.591,93.276,84.985,76.752,89.434,,82.482,,
"Suarez, Robert",2022,R,6.042,-1.409,6.753,913,0.352,-0.879,0.601,,-2.481,,,,,-13.94,-7.525,-16.279,,0.673,,,,,14.208,17.361,7.654,,10.947,,,,,201.0,419.0,187.0,,67.0,,,,,0.22,0.459,0.205,,0.073,,,,,5.46,4.757,6.962,,6.0,,,,,97.006,97.994,89.373,,93.951,,,,
"Sulser, Beau",2022,R,6.075,-1.791,6.417,367,,-0.431,-0.178,,-2.57,,,,,,-12.733,-14.35,,0.702,,,,,,16.368,6.882,,8.89,,,,,,134.0,118.0,,82.0,,,,,,0.365,0.322,,0.223,,,,,,5.405,7.757,,6.374,,,,,,92.808,83.673,,88.132,,,,
"Sulser, Cole",2022,R,5.791,-1.712,6.732,640,,-1.133,0.042,,,,-3.729,,,,-7.685,-14.744,,,,6.439,,,,18.027,5.666,,,,6.906,,,,317.0,247.0,,,,67.0,,,,0.495,0.386,,,,0.105,,,,4.605,8.082,,,,7.292,,,,91.845,83.202,,,,84.042,,
"Suter, Brent",2022,L,6.23,2.914,7.141,1077,1.467,3.583,1.586,,,,,,,-10.076,3.746,-10.054,,,,,,,12.368,12.749,10.989,,,,,,,63.0,700.0,268.0,,,,,,,0.058,0.65,0.249,,,,,,,6.39,5.915,7.851,,,,,,,87.314,86.419,77.178,,,,,,
"Swanson, Erik",2022,R,6.236,-1.068,6.747,891,,0.032,,,,,-2.962,-0.025,,,-10.02,,,,,5.934,-11.938,,,18.879,,,,,6.368,4.966,,,487.0,,,,,176.0,228.0,,,0.547,,,,,0.198,0.256,,,4.781,,,,,7.406,7.698,,,93.654,,,,,84.938,83.556,
"Swarmer, Matt",2022,R,6.756,-1.155,6.221,657,,-1.01,,,,,-2.172,,,,-4.123,,,,,7.253,,,,15.193,,,,,3.111,,,,257.0,,,,,388.0,,,,0.391,,,,,0.591,,,,6.259,,,,,9.327,,,,90.53,,,,,82.055,,
"Syndergaard, Noah",2022,R,6.24,-0.783,6.675,2158,0.777,-0.276,1.194,-2.159,,,-2.15,,,-14.132,-5.732,-15.215,10.503,,,5.445,,,10.594,14.269,8.264,-0.32,,,1.202,,,692.0,318.0,418.0,318.0,,,373.0,,,0.321,0.148,0.194,0.148,,,0.173,,,6.231,5.415,7.232,8.859,,,8.119,,,93.629,94.15,88.483,77.742,,,85.306,,
"Szapucki, Thomas",2022,L,5.638,2.26,6.231,291,,1.443,,3.246,,,,,,,-8.65,,6.093,,,,,,,15.18,,-13.933,,,,,,,177.0,,101.0,,,,,,,0.608,,0.347,,,,,,,4.523,,9.662,,,,,,,95.215,,80.041,,,,,
"Sánchez, Aníbal",2022,R,5.939,-0.283,6.302,1232,1.267,-0.162,1.208,-0.473,-0.445,,-1.485,,,-12.435,-3.975,-13.408,3.024,0.354,,5.127,,,13.301,16.644,8.382,-2.934,12.293,,4.363,,,227.0,215.0,315.0,69.0,336.0,,70.0,,,0.184,0.175,0.256,0.056,0.273,,0.057,,,5.698,5.129,7.78,9.283,5.54,,7.676,,,89.121,89.814,79.894,75.443,87.249,,83.019,,
"Sánchez, Cristopher",2022,L,6.237,1.531,7.075,740,-0.19,,-0.279,,,,2.353,,,-17.651,,-16.916,,,,1.795,,,8.455,,1.712,,,,-0.011,,,455.0,,149.0,,,,133.0,,,0.615,,0.201,,,,0.18,,,6.831,,8.412,,,,8.472,,,93.047,,84.432,,,,84.808,,
"Sánchez, Miguel",2022,R,5.879,-1.304,6.121,211,,-0.764,-0.029,,,,,,,,-6.877,-12.628,,,,,,,,14.997,3.166,,,,,,,,82.0,110.0,,,,,,,,0.389,0.521,,,,,,,,5.018,7.473,,,,,,,,94.196,88.95,,,,,,
"Taillon, Jameson",2022,R,6.099,-1.42,6.571,2962,0.61,-0.945,0.373,-2.73,-2.637,,-2.698,,,-13.574,-5.786,-14.05,9.246,2.781,,6.123,,,14.657,17.767,10.887,-10.071,12.372,,4.048,,,340.0,1045.0,240.0,436.0,340.0,,556.0,,,0.115,0.353,0.081,0.147,0.115,,0.188,,,5.824,4.771,6.927,9.891,6.183,,7.871,,,94.139,94.077,87.756,81.127,90.593,,86.166,,
"Tapia, Domingo",2022,R,5.632,-1.676,5.939,363,0.139,-0.709,-0.174,,,,-2.787,,,-17.406,-12.181,-15.681,,,,4.371,,,10.115,16.094,9.687,,,,0.116,,,153.0,95.0,59.0,,,,56.0,,,0.421,0.262,0.163,,,,0.154,,,5.416,4.654,7.164,,,,7.953,,,97.402,97.898,88.942,,,,87.971,,
"Tate, Dillon",2022,R,5.255,-1.876,6.413,1089,0.05,,0.099,,,,,,-3.987,-17.114,,-16.901,,,,,,10.219,5.712,,4.469,,,,,,4.391,558.0,,258.0,,,,,,271.0,0.512,,0.237,,,,,,0.249,5.725,,7.008,,,,,,7.055,94.002,,83.864,,,,,,80.287
"Taylor, Blake",2022,L,6.175,1.324,6.624,323,,2.198,,,,,2.825,,,,2.047,,,,,6.733,,,,16.397,,,,,-0.932,,,,238.0,,,,,85.0,,,,0.737,,,,,0.263,,,,5.159,,,,,8.339,,,,92.59,,,,,84.335,,
"Tepera, Ryan",2022,R,5.737,-2.011,6.368,915,0.039,-1.404,-0.456,,,,-3.502,,,-16.134,-7.149,-11.168,,,,4.686,,,11.909,16.953,4.974,,,,4.102,,,149.0,292.0,80.0,,,,342.0,,,0.163,0.319,0.088,,,,0.374,,,6.018,4.817,7.539,,,,7.842,,,92.885,92.519,85.781,,,,85.971,,
"Tetreault, Jackson",2022,R,5.862,-2.362,7.12,365,,-1.702,,,-3.212,,,,,,-9.131,,,2.799,,,,,,14.316,,,5.319,,,,,,211.0,,,116.0,,,,,,0.578,,,0.318,,,,,,4.941,,,7.201,,,,,,94.556,,,86.55,,,,
"Thielbar, Caleb",2022,L,6.041,0.35,6.254,1037,,-0.019,,1.273,,,,,2.371,,-3.266,,10.419,,,,,14.177,,19.399,,-16.27,,,,,1.786,,510.0,,254.0,,,,,258.0,,0.492,,0.245,,,,,0.249,,4.573,,11.353,,,,,7.965,,92.799,,72.907,,,,,81.304
"Thompson, Keegan",2022,R,5.777,-1.46,6.226,1878,-0.138,-1.217,-0.099,-2.449,-2.459,,,,-3.95,-12.11,-4.377,-14.564,8.178,5.144,,,,12.468,13.003,17.312,10.39,-13.555,8.068,,,,1.637,104.0,873.0,89.0,329.0,404.0,,,,79.0,0.055,0.465,0.047,0.175,0.215,,,,0.042,5.565,4.741,6.647,9.954,6.335,,,,8.587,92.759,93.542,86.08,81.325,89.834,,,,83.914
"Thompson, Mason",2022,R,5.905,-2.108,6.698,406,-0.262,,,,,,-3.47,,,-16.58,,,,,,4.243,,,10.644,,,,,,-1.524,,,300.0,,,,,,94.0,,,0.739,,,,,,0.232,,,5.69,,,,,,8.044,,,95.835,,,,,,84.439,,
"Thompson, Ryan",2022,R,3.742,-3.446,6.64,695,-1.827,-2.308,,,,,-5.712,,,-15.805,-13.793,,,,,13.711,,,-7.442,6.138,,,,,9.551,,,330.0,73.0,,,,,269.0,,,0.475,0.105,,,,,0.387,,,5.927,3.843,,,,,4.865,,,90.047,91.584,,,,,79.468,,
"Thompson, Zach",2022,R,6.645,-0.904,6.209,2209,0.339,-0.839,0.4,-1.774,-2.11,,,,,-10.023,-2.201,-12.232,4.861,3.243,,,,,7.877,14.004,5.519,-9.79,4.172,,,,,458.0,365.0,187.0,460.0,738.0,,,,,0.207,0.165,0.085,0.208,0.334,,,,,7.023,5.617,8.341,10.823,7.797,,,,,92.171,92.293,85.744,76.695,86.846,,,,
"Thompson, Zack",2022,L,5.939,1.147,6.679,605,,0.59,-0.172,2.164,,,,,,,-7.79,-11.956,7.787,,,,,,,15.887,9.567,-18.119,,,,,,,326.0,55.0,187.0,,,,,,,0.539,0.091,0.309,,,,,,,4.883,6.415,11.03,,,,,,,94.754,87.909,75.024,,,,,
"Thornburg, Tyler",2022,R,5.79,-1.538,6.319,362,,-0.92,0.135,-2.729,,,,,,,-6.491,-11.75,8.231,,,,,,,19.115,10.45,-15.655,,,,,,,210.0,50.0,78.0,,,,,,,0.58,0.138,0.215,,,,,,,4.427,6.956,10.146,,,,,,,93.54,84.748,76.085,,,,,
"Thornton, Trent",2022,R,5.617,-1.269,6.08,719,,-0.939,,-1.923,,,,,-3.84,,-2.584,,8.289,,,,,14.811,,17.964,,-15.927,,,,,-0.108,,297.0,,109.0,,,,,273.0,,0.413,,0.152,,,,,0.38,,4.49,,10.483,,,,,7.514,,93.765,,79.64,,,,,82.012
"Tinoco, Jesus",2022,R,5.851,-1.456,6.017,363,0.809,,,,,,-2.521,,,-16.143,,,,,,2.551,,,10.462,,,,,,4.39,,,161.0,,,,,,143.0,,,0.444,,,,,,0.394,,,5.885,,,,,,7.067,,,95.917,,,,,,88.252,,
"Topa, Justin",2022,R,4.849,-1.248,5.781,125,0.882,,,,,,,,,-17.493,,,,,,,,,0.106,,,,,,,,,86.0,,,,,,,,,0.688,,,,,,,,,5.729,,,,,,,,,95.536,,,,,,,,
"Toussaint, Touki",2022,R,5.392,-1.638,7.012,431,-0.116,,,-3.218,,,,-0.146,,-15.631,,,13.414,,,,-10.541,,6.736,,,-11.436,,,,2.681,,164.0,,,142.0,,,,87.0,,0.381,,,0.329,,,,0.202,,6.091,,,10.381,,,,7.073,,91.834,,,75.579,,,,86.618,
"Treinen, Blake",2022,R,6.225,-3.115,5.55,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trivino, Lou",2022,R,6.018,-1.606,6.359,1005,0.357,-0.765,0.173,,-2.232,,,,-4.376,-16.481,-9.407,-16.174,,-1.979,,,,16.785,8.907,14.0,0.567,,6.923,,,,0.737,298.0,183.0,108.0,,148.0,,,,227.0,0.297,0.182,0.107,,0.147,,,,0.226,5.94,5.071,8.1,,6.577,,,,8.447,95.788,95.575,87.454,,92.261,,,,81.922
"Tully, Tanner",2022,L,5.92,2.486,5.997,116,,2.276,,,,,,,,,-3.635,,,,,,,,,13.741,,,,,,,,,69.0,,,,,,,,,0.595,,,,,,,,,5.239,,,,,,,,,90.896,,,,,,,
"Uceta, Edwin",2022,R,5.071,-1.678,6.061,292,,-0.952,0.046,-2.993,,,,,,,-11.808,-16.662,7.539,,,,,,,15.276,3.388,-7.845,,,,,,,159.0,78.0,51.0,,,,,,,0.545,0.267,0.175,,,,,,,4.065,6.534,8.811,,,,,,,93.522,88.295,80.963,,,,,
"Uelmen, Erich",2022,R,4.635,-3.414,6.729,463,-1.72,-2.717,,,,,-5.456,,,-15.123,-9.431,,,,,12.147,,,0.564,11.353,,,,,6.795,,,141.0,146.0,,,,,132.0,,,0.305,0.315,,,,,0.285,,,5.82,3.907,,,,,6.381,,,93.352,93.719,,,,,83.002,,
"Underwood Jr., Duane",2022,R,6.198,-2.232,6.457,1024,-0.654,-1.969,-0.665,-3.041,-2.973,,,,,-14.097,-7.425,-14.808,7.433,0.269,,,,,11.299,14.971,6.15,-11.076,6.939,,,,,268.0,122.0,219.0,140.0,275.0,,,,,0.262,0.119,0.214,0.137,0.269,,,,,6.165,5.414,7.746,9.91,6.664,,,,,95.255,95.842,89.616,82.616,92.416,,,,
"Ureña, José",2022,R,5.837,-1.777,6.251,1622,-0.123,-1.537,-0.419,,,,-2.509,,,-14.483,-9.755,-11.759,,,,1.42,,,7.313,13.352,8.78,,,,5.626,,,854.0,110.0,260.0,,,,398.0,,,0.527,0.068,0.16,,,,0.245,,,6.191,5.321,6.885,,,,7.313,,,95.644,96.024,90.173,,,,86.774,,
"Urquidy, José",2022,R,6.293,-1.487,5.937,2725,,-0.769,0.266,-2.768,-3.453,,,,-4.468,,-7.736,-15.834,7.447,4.204,,,,14.511,,19.785,13.515,-14.881,5.724,,,,1.006,,1430.0,411.0,384.0,135.0,,,,360.0,,0.525,0.151,0.141,0.05,,,,0.132,,4.998,6.876,10.574,7.591,,,,8.326,,93.542,86.121,78.147,87.3,,,,80.098
"Urías, Julio",2022,L,5.929,1.634,5.706,2762,,1.398,-0.347,,,,,,,,-3.0,-13.89,,,,,,,,16.564,6.798,,,,,,,,1358.0,474.0,,,,,,,,0.741,0.259,,,,,,,,4.769,7.095,,,,,,,,93.079,86.194,,,,,,
"Valdez, Framber",2022,L,6.079,0.871,5.904,3345,-0.504,0.578,-0.702,2.725,,,1.909,,,-14.296,-7.319,-15.196,11.646,,,3.633,,,7.143,9.13,2.184,-16.094,,,-5.171,,,1645.0,81.0,297.0,984.0,,,338.0,,,0.492,0.024,0.089,0.294,,,0.101,,,6.518,5.449,7.565,10.817,,,8.978,,,94.035,94.069,88.776,79.206,,,83.025,,
"Valdez, Phillips",2022,R,5.053,-2.188,6.892,287,-0.177,,-0.317,,,,,,,-19.803,,-19.065,,,,,,,6.653,,3.215,,,,,,,129.0,,132.0,,,,,,,0.449,,0.46,,,,,,,4.797,,6.696,,,,,,,94.08,,86.944,,,,,,
"Varland, Louis",2022,R,5.318,-1.981,6.699,411,,-1.228,-0.564,,,,-2.892,,-4.01,,-9.615,-14.266,,,,2.252,,9.802,,15.286,6.408,,,,8.35,,-0.765,,196.0,60.0,,,,77.0,,66.0,,0.477,0.146,,,,0.187,,0.161,,4.327,6.353,,,,5.948,,7.944,,93.811,83.823,,,,88.986,,83.411
"Vasquez, Andrew",2022,L,6.127,2.746,6.184,201,1.544,,,,,,5.035,,,-15.264,,,,,,18.669,,,3.244,,,,,,-6.9,,,60.0,,,,,,141.0,,,0.299,,,,,,0.701,,,7.532,,,,,,9.058,,,88.458,,,,,,79.57,,
"Velasquez, Vince",2022,R,5.631,-1.263,6.595,1316,0.216,-0.846,0.066,-2.2,,,-2.511,,,-12.277,-5.153,-12.267,4.42,,,6.48,,,13.646,18.48,6.722,-9.47,,,4.019,,,101.0,585.0,118.0,215.0,,,297.0,,,0.077,0.445,0.09,0.163,,,0.226,,,5.367,4.681,6.742,9.165,,,7.246,,,91.942,93.197,88.213,81.558,,,84.73,,
"VerHagen, Drew",2022,R,6.642,-1.299,6.042,528,0.082,-1.491,-0.33,-1.796,,,,,-3.154,-13.938,-3.238,-9.369,9.976,,,,,16.125,12.838,16.784,5.725,-14.769,,,,,-2.453,150.0,105.0,82.0,69.0,,,,,109.0,0.284,0.199,0.155,0.131,,,,,0.206,6.26,5.531,8.076,11.019,,,,,9.292,94.237,94.819,89.439,78.177,,,,,81.306
"Verlander, Justin",2022,R,6.973,-1.589,6.056,2881,,-0.666,0.557,-2.644,,,-2.889,,,,-9.493,-15.669,6.967,,,4.113,,,,19.305,10.369,-11.3,,,4.731,,,,1456.0,64.0,548.0,,,812.0,,,,0.505,0.022,0.19,,,0.282,,,,5.428,7.999,10.654,,,8.435,,,,95.054,86.211,79.12,,,87.451,,
"Vesia, Alex",2022,L,5.788,0.922,6.448,1029,,0.303,,,,,2.248,,,,-5.043,,,,,7.337,,,,19.564,,,,,2.993,,,,647.0,,,,,336.0,,,,0.629,,,,,0.327,,,,4.136,,,,,7.592,,,,94.151,,,,,85.019,,
"Vespi, Nick",2022,L,6.411,2.44,5.762,446,,,,3.675,3.23,,4.243,,,,,,9.551,2.431,,10.343,,,,,,-4.621,4.345,,2.545,,,,,,73.0,211.0,,162.0,,,,,,0.164,0.473,,0.363,,,,,,10.026,7.453,,8.569,,,,,,80.522,88.566,,83.695,,
"Vest, Will",2022,R,5.652,-2.401,6.125,1158,,-1.324,-0.443,,,,-4.069,,,,-9.397,-15.517,,,,9.019,,,,15.476,3.792,,,,-1.984,,,,657.0,119.0,,,,380.0,,,,0.567,0.103,,,,0.328,,,,4.653,7.398,,,,7.913,,,,95.12,86.801,,,,86.417,,
"Vieaux, Cam",2022,L,5.47,1.879,5.944,250,,0.962,,,,,3.633,,,,-10.652,,,,,14.525,,,,13.872,,,,,0.69,,,,115.0,,,,,88.0,,,,0.46,,,,,0.352,,,,4.746,,,,,7.769,,,,93.024,,,,,78.403,,
"Vizcaíno, Arodys",2022,R,6.034,-1.259,5.773,142,,0.1,,,,,-1.727,,,,-12.591,,,,,1.311,,,,14.732,,,,,-1.2,,,,52.0,,,,,56.0,,,,0.366,,,,,0.394,,,,4.957,,,,,8.53,,,,97.273,,,,,84.212,,
"Voth, Austin",2022,R,5.808,-2.639,6.189,1762,,-1.937,,-4.905,-3.658,,,,-5.075,,-7.198,,16.005,2.505,,,,12.123,,17.573,,-10.986,7.579,,,,7.331,,726.0,,554.0,380.0,,,,88.0,,0.412,,0.314,0.216,,,,0.05,,4.7,,10.188,6.383,,,,6.989,,93.466,,77.49,89.511,,,,83.674
"Wacha, Michael",2022,R,6.637,-1.359,6.6,1949,0.346,-0.939,0.249,-2.935,-2.442,,,,,-11.312,-6.78,-12.555,10.262,1.104,,,,,16.693,19.28,12.422,-9.361,11.132,,,,,257.0,631.0,578.0,145.0,337.0,,,,,0.132,0.324,0.297,0.074,0.173,,,,,5.897,5.386,7.707,10.647,6.837,,,,,92.6,93.071,84.338,74.731,88.758,,,,
"Wainwright, Adam",2022,R,6.305,-1.122,6.413,3197,0.155,-1.03,0.622,-2.889,-2.501,,,,,-13.004,-1.284,-14.221,16.072,6.289,,,,,12.135,15.135,7.952,-14.867,6.09,,,,,896.0,296.0,200.0,1005.0,797.0,,,,,0.28,0.093,0.063,0.314,0.249,,,,,6.443,5.78,7.682,11.451,7.518,,,,,88.545,88.004,82.188,72.738,84.295,,,,
"Waites, Cole",2022,R,5.427,-1.71,7.153,104,,-1.292,,,,,,,,,-5.084,,,,,,,,,17.306,,,,,,,,,73.0,,,,,,,,,0.702,,,,,,,,,4.363,,,,,,,,,96.049,,,,,,,
"Waldichuk, Ken",2022,L,5.498,2.821,6.994,586,,2.001,1.06,,,,,,5.498,,-10.455,-15.36,,,,,,17.782,,15.662,4.203,,,,,,-1.476,,331.0,85.0,,,,,,123.0,,0.565,0.145,,,,,,0.21,,4.374,7.0,,,,,,7.708,,94.065,82.436,,,,,,81.042
"Walker, Taijuan",2022,R,6.428,-2.189,5.973,2573,-0.269,-1.277,,-2.902,-3.154,,-3.741,-1.176,,-15.005,-10.161,,7.03,1.444,,5.36,-10.848,,12.682,17.444,,-11.46,11.791,,5.456,2.182,,289.0,762.0,,227.0,176.0,,415.0,702.0,,0.112,0.296,,0.088,0.068,,0.161,0.273,,6.152,5.225,,10.449,6.408,,8.021,8.134,,92.787,93.725,,75.001,88.532,,84.858,88.754,
"Wantz, Andrew",2022,R,6.049,-1.815,6.124,831,,-1.241,,,-2.751,,,,-3.837,,-2.964,,,6.193,,,,13.569,,17.533,,,3.463,,,,0.841,,408.0,,,137.0,,,,237.0,,0.491,,,0.165,,,,0.285,,4.577,,,7.105,,,,8.428,,93.762,,,87.884,,,,81.335
"Warren, Art",2022,R,5.779,-2.221,6.367,655,,-1.539,,,,,-3.578,,,,-5.66,,,,,8.236,,,,15.808,,,,,1.041,,,,270.0,,,,,382.0,,,,0.412,,,,,0.583,,,,4.56,,,,,7.442,,,,93.472,,,,,85.481,,
"Warren, Austin",2022,R,5.357,-1.881,6.375,288,-0.336,-1.256,,,,,-3.098,,,-16.43,-9.61,,,,,5.57,,,10.324,16.84,,,,,0.331,,,60.0,99.0,,,,,118.0,,,0.208,0.344,,,,,0.41,,,5.305,4.173,,,,,7.353,,,93.265,93.685,,,,,86.236,,
"Watkins, Spenser",2022,R,6.319,-1.869,6.22,1642,,-1.616,-0.522,-2.578,-3.044,,,,-4.093,,-1.218,-10.688,5.669,5.987,,,,13.969,,16.602,10.286,-14.013,7.37,,,,-2.411,,627.0,71.0,159.0,462.0,,,,289.0,,0.382,0.043,0.097,0.281,,,,0.176,,5.426,6.865,11.006,7.205,,,,9.196,,91.383,86.12,76.81,87.123,,,,78.432
"Weaver, Luke",2022,R,5.616,-1.413,5.747,816,,-0.625,0.324,-2.414,,,,,,,-8.911,-14.488,5.867,,,,,,,16.082,5.593,-6.782,,,,,,,486.0,210.0,81.0,,,,,,,0.596,0.257,0.099,,,,,,,4.42,7.432,9.138,,,,,,,94.599,86.737,82.042,,,,,
"Webb, Logan",2022,R,4.826,-1.498,6.734,3006,-0.124,-0.278,-0.926,,,,,,-3.336,-14.776,-10.364,-7.111,,,,,,10.159,-2.208,7.188,-5.599,,,,,,0.665,969.0,118.0,936.0,,,,,,983.0,0.322,0.039,0.311,,,,,,0.327,6.255,4.488,7.521,,,,,,7.122,91.821,92.299,86.396,,,,,,82.474
"Weber, Ryan",2022,R,5.004,-2.096,5.391,209,-0.017,,,,,,-4.357,,,-18.562,,,,,,17.724,,,-0.422,,,,,,-4.295,,,112.0,,,,,,66.0,,,0.536,,,,,,0.316,,,6.461,,,,,,7.93,,,88.846,,,,,,78.391,,
"Weems, Jordan",2022,R,6.059,-1.796,6.55,770,,-1.281,,,,,-3.156,-0.9,,,-6.77,,,,,6.004,-9.491,,,18.161,,,,,2.324,6.456,,,489.0,,,,,185.0,75.0,,,0.635,,,,,0.24,0.097,,,4.543,,,,,7.5,7.434,,,96.717,,,,,87.986,86.892,
"Weiss, Zack",2022,R,5.824,-2.366,6.107,209,,-1.746,,,,,,,-4.055,,-4.969,,,,,,,9.37,,18.827,,,,,,,3.16,,66.0,,,,,,,130.0,,0.316,,,,,,,0.622,,4.225,,,,,,,7.367,,94.591,,,,,,,86.553
"Weissert, Greg",2022,R,4.995,-3.624,6.142,223,-1.651,,,,,,,,-6.334,-17.541,,,,,,,,19.446,5.374,,,,,,,,3.991,91.0,,,,,,,,81.0,0.408,,,,,,,,0.363,5.703,,,,,,,,6.502,94.877,,,,,,,,81.733
"Wells, Alex",2022,L,6.468,2.991,5.518,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wells, Tyler",2022,R,6.856,-1.1,6.347,1752,,-0.409,0.682,-2.465,-2.33,,,,-3.807,,-5.87,-14.941,9.343,4.844,,,,15.236,,19.869,13.371,-10.753,7.43,,,,0.624,,751.0,314.0,121.0,468.0,,,,98.0,,0.429,0.179,0.069,0.267,,,,0.056,,5.275,7.379,10.676,7.745,,,,9.396,,93.593,86.675,76.307,87.395,,,,79.481
"Wendelken, J.B.",2022,R,5.76,-2.308,6.191,546,-0.65,-2.436,-0.601,,,,-3.408,,,-16.049,-3.242,-15.213,,,,6.795,,,8.746,14.404,4.859,,,,-1.517,,,94.0,241.0,86.0,,,,119.0,,,0.172,0.441,0.158,,,,0.218,,,6.147,5.348,7.467,,,,7.9,,,94.001,94.911,85.529,,,,85.834,,
"Wentz, Joey",2022,L,6.261,0.783,6.202,575,,-0.293,-1.234,1.448,1.505,,,,,,-11.844,-14.985,8.595,1.697,,,,,,16.511,11.707,-10.49,4.4,,,,,,321.0,79.0,53.0,122.0,,,,,,0.558,0.137,0.092,0.212,,,,,,5.417,7.106,10.52,7.639,,,,,,92.523,84.182,75.383,83.399,,,,
"Wesneski, Hayden",2022,R,5.546,-1.957,6.694,495,-0.085,-1.363,,,-2.806,,,,-4.462,-16.594,-6.169,,,4.041,,,,18.128,6.845,13.071,,,5.579,,,,1.479,116.0,122.0,,,61.0,,,,158.0,0.234,0.246,,,0.123,,,,0.319,6.006,4.802,,,5.998,,,,7.711,91.941,93.176,,,88.72,,,,81.227
"Wheeler, Zack",2022,R,5.492,-1.664,7.223,2772,0.545,-0.937,,-3.192,-2.84,,,,,-16.132,-9.208,,8.932,2.327,,,,,11.268,16.147,,-9.885,6.611,,,,,478.0,1178.0,,354.0,718.0,,,,,0.172,0.425,,0.128,0.259,,,,,5.108,4.408,,9.377,6.261,,,,,95.495,96.102,,81.553,90.796,,,,
"White, Mitch",2022,R,6.098,-1.686,6.261,1715,0.589,-1.435,0.202,-2.449,,,,,-3.532,-12.792,-3.889,-13.708,5.22,,,,,9.204,13.986,16.064,5.801,-14.328,,,,,-0.474,128.0,761.0,64.0,293.0,,,,,467.0,0.075,0.444,0.037,0.171,,,,,0.272,5.812,5.219,7.46,10.165,,,,,8.463,94.045,93.663,87.231,80.243,,,,,85.398
"Whitley, Kodi",2022,R,6.249,-0.552,6.402,297,,0.141,0.54,,,,-1.42,,,,-8.245,-12.211,,,,1.462,,,,19.001,15.196,,,,4.982,,,,147.0,99.0,,,,50.0,,,,0.495,0.333,,,,0.168,,,,5.181,6.569,,,,7.821,,,,93.319,83.518,,,,82.772,,
